Nome do medicamento;Dosagem
Sinvastatina Biolipe 20 mg Comprimidos Revestidos;20 mg
Sinvastatina Generis;20 mg
Sinvastatina Germed;20 mg
Sinvastatina Lipaz 20 mg Comprimidos Revestidos por Película;20 mg
Sinvastatina Ratiopharm;20 mg
Sinvastatina Wynn;20 mg
Sinvastatina Zera 20 mg Comprimidos Revestidos;20 mg
Anette;0.015 mg/24 h + 0.12 mg/24 h
Indapamida Krka;1.5 mg
Indapamida toLife;1.5 mg
Mystrelle;0.015 mg/24 h + 0.12 mg/24 h
Ornibel;0.015 mg/24 h + 0.12 mg/24 h
Pantoprazol Almus;20 mg
Pantoprazol Braiter;20 mg
Pantoprazol Farmoz;20 mg
Pantoprazol Girenoxin;20 mg
Pantoprazol KRKA;20 mg
Pantoprazol Tecnigen;20 mg
Pantoprazol Tecnilor;20 mg
Pantoprazol Tetrafarma;20 mg
Quetiapina Generis;200 mg
Alipza;1 mg
Brexin;20 mg
Cálcio + Vitamina D3 Farmalíder;1200 mg/6 ml + 800 U.I./6 ml
Demilos;1500 mg + 1000 U.I.
Duloxetina Pentafarma;30 mg
Duloxetina toLife;30 mg
Escitalopram Generis;10 mg
Ivabradina Ratiopharm;5 mg
Livazo;1 mg
Riliscal;1500 mg + 1000 U.I.
Bendalina;1.5 mg/0.3 ml
Dislipina;40 mg
Febuxostate Krka;80 mg
Lansoprazol Basi;15 mg
Lansoprazol Blixie;15 mg
Lansoprazol Germed;15 mg
Tram-u-ron OD;200 mg
Urosat;80 mg
Urosat;80 mg
Donepezilo Eurogenus;10 mg
Pramipexol Azevedos;0.088 mg
Tridural;300 mg
Cavinton;5 mg
Dutasterida + Tansulosina Aurovitas;0.5 mg + 0.4 mg
Dutasterida + Tansulosina ratiopharm;0.5 mg + 0.4 mg
Quetiapina Generis;200 mg
Quetiapina Mylan;200 mg
Dutasterida + Tansulosina Neomyx;0.5 mg + 0.4 mg
Ezetimiba Tetrafarma;10 mg
Hytacand 16 mg;16 mg + 12.5 mg
Trinomia;100 mg + 20 mg + 5 mg
Domperidona Mylan;10 mg
Gliclazida Krka;90 mg
Ossin 500;500 mg
Pravastatina Pharmakern;40 mg
Rosuvastatina Pharmakern;10 mg
Rosuvastatina Ratiopharm;10 mg
Venlafaxina Bluefish XR;150 mg
Fluvirin;Associação
Travex Long 300 mg;300 mg
Anacervix Forte;600 mg + 15 mg
Lercanidipina Alter;10 mg
Lercanidipina Anova;10 mg
Lercanidipina Atral;10 mg
Lercanidipina Farmoz;10 mg
Lercanidipina Pentafarma;10 mg
Lercanidipina Pentafarma;10 mg
Pioglitazona Sarb;30 mg
Pioglitazona Tetrafarma;30 mg
Labdiazina;500 mg
Lansoprazol Pharmakern;30 mg
Salofalk;500 mg
Tonice;10 mg/ml + 20 mg/ml + 30 mg/ml
Celecoxib Helm;200 mg
Mupirocina Isdin;20 mg/g
Cloreto de Sódio 0,9% Labesfal;9 mg/ml
Naproxeno Aurobindo;500 mg
Paliperidona Alter;3 mg
Paliperidona Krka;3 mg
Paliperidona Sandoz;3 mg
Rubifen;20 mg
Valsartan Alter;160 mg
Valsartan Aurobindo;160 mg
Valsartan Aurovitas;160 mg
Valsartan Ciclum;160 mg
Valsartan Mylan;160 mg
Cytotec;0.2 mg
Tansulosina Krka;0.4 mg
Tansulosina Krka;0.4 mg
Anastrozol ToLife;1 mg
Moxifloxacina Bloza;400 mg
Olmesartan medoxomilo + Hidroclorotiazida Krka;40 mg + 25 mg
Quetiapina Accord;100 mg
Quetiapina Alter;100 mg
Quetiapina Aurobindo;100 mg
Quetiapina Kventiax;100 mg
Quetiapina Mylan;100 mg
Quetiapina Rocoz;100 mg
Quetiapina Vida;100 mg
Quetiapina Vida;100 mg
Quetiapina Vida;100 mg
Dermestril-Septem 50;50 µg/24 h
Etoricoxib Mylan;90 mg
Etoricoxib ratiopharm;90 mg
Etoricoxib Sandoz Farmacêutica;90 mg
Klimedix;2 mg + 1 mg
Losartan + Hidroclorotiazida Cotiasar;50 mg + 12.5 mg
Losartan + Hidroclorotiazida Farmoz;50 mg + 12.5 mg
Losartan + Hidroclorotiazida Tetrafarma;50 mg + 12.5 mg
Pitavastatina Ciclum;4 mg
Twicor;20 mg + 10 mg
Valsartan Baldacci;320 mg
Valsartan Farmoz;320 mg
Valsartan Limeg;320 mg
Valsartan Pentafarma;320 mg
Valsartan Tetrafarma;320 mg
Azitromicina Clintex;40 mg/ml
Esomeprazol Alter;20 mg
Ivabradina Ratiopharm;7.5 mg
Ramipril Jaba;1.25 mg
Rosuvastatina 1APharma;10 mg
Sinvastatina Wynn;40 mg
Ticlopidina Mylan;250 mg
Valsartan Ciclum;160 mg
Zolmitriptano Generis Phar;2.5 mg
Zolmitriptano Zentiva;2.5 mg
Ottoduo;1 mg/ml + 3 mg/ml
Topiramato Azevedos;100 mg
Zanicor;10 mg
Bisolaz;5 mg + 100 mg
Budesonida Farmoz;200 µg/dose
Budesonida Tecnicort;200 µg/dose
Floxapen;500 mg
Gincoben;40 mg
Rosuvastatina toLife;10 mg
Levetiracetam Sandoz;1000 mg
Olanzapina Germed;2.5 mg
Eritrocina Forte;500 mg/5 ml
Ibuprofeno Worldrugs;40 mg/ml
Zofenil;15 mg
Aripiprazol Teva;10 mg
Gabapentina Alter;400 mg
Gabapentina Alter;400 mg
Gabapentina Mylan;400 mg
Gabapentina Mylan;400 mg
Losartan Sandoz;50 mg
Omepra;20 mg
Rosuvastatina Aurovitas;10 mg
Rosuvastatina Bluepharma;10 mg
Rosuvastatina Farmoz;10 mg
Rosuvastatina GP;10 mg
Rosuvastatina Pentafarma;10 mg
Rosuvastatina Tetrafarma;10 mg
Zonisamida Aristo;25 mg
Finasterida Mylan;5 mg
Finasterida Vir;5 mg
Olanzapina Aurovitas;10 mg
Olanzapina Farmoz;10 mg
Ramipril Mepha;5 mg
Candesartan + Hidroclorotiazida Aurovitas;16 mg + 12.5 mg
Claritromicina APceuticals;500 mg
Claritromicina Zentiva;500 mg
Lisinopril + Amlodipina Zentiva;20 mg + 10 mg
Prozac;4 mg/ml
Aripiprazol Farmoz;10 mg
Omeprazol Vitória;40 mg
Pregabalina Mylan;225 mg
Rosuvastatina Mylan;5 mg
Candesartan Generis;16 mg
Pantoprazol Pharmakern;40 mg
Pregabalina Pentafarma;150 mg
Tavanic;500 mg
Escitalopram Azevedos;5 mg
Olmesartan medoxomilo + Hidroclorotiazida Krka;40 mg + 12.5 mg
Bisolaz;10 mg + 100 mg
Cefoxitina Labesfal;500 mg/2 ml
Cefoxitina Labesfal;500 mg/5 ml
Pregabalina Generis;150 mg
Pregabalina ratiopharm;150 mg
Tramadol Mylan;150 mg
Cetraxal Duo;0.25 mg/ml + 3 mg/ml
Lansoprazol Decafarma;30 mg
Lioresal;25 mg
Valsartan Tetrafarma;40 mg
Zipos;500 mg
Zoref;500 mg
Claritromicina Cladia;250 mg
Claritromicina GP 250 mg Comprimidos revestidos;250 mg
Movalis;15 mg
Rosuvastatina Sandoz;5 mg
Valsartan + Hidroclorotiazida Alter Genéricos;160 mg + 12.5 mg
Duloxetina Generis ;30 mg
Duloxetina Mylan;30 mg
Olanzapina Bluepharma;10 mg
Duloxetina Sandoz;60 mg
Olsar 40 mg;40 mg
Cosopt;5 mg/ml + 20 mg/ml
Pantoprazol Mepha;40 mg
Preato;150 mg
Ceftriaxona Labesfal 500 mg Pó e Solvente para Solução Injectável (IM);500 mg/2 ml
Ceftriaxona Labesfal 500 mg Pó e Solvente para Solução Injectável (IV);500 mg/5 ml
Ceftriaxona Mesporin 500 mg Pó e Solvente para Solução Injectável IM;500 mg/2 ml
Claritromicina Bluepharma;250 mg
Desloratadina Germed;2.5 mg
Desloratadina Labesfal;2.5 mg
Maxipime;1000 mg
Omeprazol Zentiva;40 mg
Vardenafil toLife;5 mg
Losartan Daquimed;50 mg
Doxican;20 mg
Rabeprazol Aurovitas;10 mg
Zubsolv;1.4 mg + 0.36 mg
Ceriax;1000 mg/3.5 ml
Esomeprazol GP;20 mg
Terbinafina Sandoz 250 mg Comprimidos;250 mg
Eucreas;850 mg + 50 mg
Eucreas;850 mg + 50 mg
Icandra;850 mg + 50 mg
Icandra;850 mg + 50 mg
Zomarist;850 mg + 50 mg
Zomarist;850 mg + 50 mg
Aratis Farbio;100 mg
Losartan 1Apharma;100 mg
Losartan Alter;100 mg
Losartan Azevedos;100 mg
Losartan GP;100 mg
Losartan Jaba;100 mg
Losartan Krka;100 mg
Losartan Sartal;100 mg
Losartan Wynn;100 mg
Olanzapina Ratiopharm;10 mg
Sinvastatina Quimedical;40 mg
Dutasterida + Tansulosina Accord;0.5 mg + 0.4 mg
Enalapril + Hidroclorotiazida Mylan;20 mg + 12.5 mg
Carbamazepina Labesfal 400 mg Comprimidos;400 mg
Carbamazepina Wynn;400 mg
Clopidogrel Alirom;75 mg
Clopidogrel Alter Genéricos;75 mg
Clopidogrel BGR;75 mg
Clopidogrel Clarpic;75 mg
Clopidogrel GP;75 mg
Desloratadina Generis;2.5 mg
Pravidel;75 mg
Sildenafil Alter;50 mg
Sildenafil Azevedos;50 mg
Sildenafil Baldacci;50 mg
Sildenafil Bluepharma;50 mg
Sildenafil Farmoz;50 mg
Sildenafil Germed;50 mg
Sildenafil GP;50 mg
Sildenafil Jaba;50 mg
Sildenafil Krka;50 mg
Sildenafil Odipe;50 mg
Sildenafil Pentafarma;50 mg
Sildenafil toLife;50 mg
Synjardy;12.5 mg + 850 mg
Zyllt;75 mg
Gentamicina Labesfal;160 mg/2 ml
Sinvastatina Aurobindo;20 mg
Sinvastatina GP;20 mg
Sinvastatina + Ezetimiba Ciclum;10 mg + 10 mg
Aprovel;300 mg
Candesartan Mylan;32 mg
Pravastatina Alter 40 mg Comprimidos;40 mg
Pravastatina Jaba 40 mg Comprimidos;40 mg
Pravastatina Pharmakern;40 mg
Pravastatina Pritanol 40 mg Comprimidos;40 mg
Pravastatina Sandoz;40 mg
Pravastatina Tetrafarma;40 mg
Ácido ibandrónico Aurovitas;150 mg
Ácido Ibandrónico Generis;150 mg
Ácido Ibandrónico Mylan;150 mg
Ácido Ibandrónico Pharmakern;150 mg
Ácido Ibandrónico Stada;150 mg
Enalapril Hidroclorotiazida Bluepharma 20 mg + 12,5 mg Comprimidos;20 mg + 12.5 mg
Ezetimiba Alter;10 mg
Ezetimiba Krka;10 mg
Ezetimiba Sandoz;10 mg
Ezetimiba toLife;10 mg
Ziprasidona Aurovitas;60 mg
Captopril Carencil 50 mg Comprimidos;50 mg
Captopril Mylan;50 mg
Atorvastatina Aristo;20 mg
Fluticasona + Salmeterol Ciclum;50 µg/dose + 25 µg/dose
Monolitum;30 mg
Quetiapina Accord;200 mg
Quetiapina Azevedos;200 mg
Rosuvastatina Tetrafarma;10 mg
Sinvastatina + Ezetimiba Tetrafarma;10 mg + 10 mg
Ipertrofan;40 mg
Lacosamida Generis;50 mg
Escitalopram Azevedos;20 mg
Laurak;250 mg
Lisinopril + Amlodipina Zentiva;20 mg + 5 mg
Pravid;30000 U.I.
Coartil;8 mg + 10 mg
Rivastigmina Sandoz;4.6 mg/24 h
Relert;40 mg
Sitagliptina Alter;25 mg
Sitagliptina Disit;25 mg
Sitagliptina Farmoz;25 mg
Sitagliptina Pentafarma;25 mg
Sitagliptina ratiopharm;25 mg
Sitagliptina ratiopharm;25 mg
Sitagliptina ratiopharm;25 mg
Sitagliptina Teva;25 mg
Sitagliptina Teva;25 mg
Sitagliptina Teva;25 mg
Candesartan + Hidroclorotiazida Farmoz;8 mg + 12.5 mg
Cozaar;50 mg
Mirtazapina Generis;30 mg
Montelucaste Tecnilor;10 mg
Zipos;250 mg
Zoref;250 mg
Ácido Alendrónico Solufarma;70 mg
Levetiracetam Generis;250 mg
Meldoc;40 mg
Naproxeno Generis Phar;500 mg
Piroxicam Cinfa 20 mg comprimidos dispersíveis;20 mg
Quetiapina Krka;300 mg
Rabeprazol Farmalider;20 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Alter 2,5 mg Cápsulas;2.5 mg
Ramipril Germed;2.5 mg
Ramipril GP;2.5 mg
Ramipril Mepha;2.5 mg
Ramipril Romace;2.5 mg
Ramipril Romace;2.5 mg
Rivastigmina Aurovitas;3 mg
Spidifen;600 mg
Protaxil;50 mg/g
Escitalopram Ciclum;10 mg
Deflazacorte Acizan;30 mg
Deflazacorte Alter;30 mg
Deflazacorte Azevedos;30 mg
Deflazacorte Farmoz;30 mg
Fluanxol Retard;20 mg/1 ml
Amoxicilina + Ácido Clavulânico Aristo 875 mg + 125 mg comprimidos revestidos;875 mg + 125 mg
Amoxicilina + Ácido Clavulânico GP 875 mg + 125 mg Comprimidos;875 mg + 125 mg
Losec;20 mg
Movicol pediátrico Chocolate;Associação
Sinvastatina + Ezetimiba Tetrafarma;20 mg + 10 mg
Paliperidona Alter;6 mg
Paliperidona Krka;6 mg
Paliperidona Sandoz;6 mg
Ticlopidina Wynn;250 mg
Lisinopril toLife 5 mg Comprimidos;5 mg
Pravastatina Ratiopharm;40 mg
Ziprasidona Generis;40 mg
Venlafaxina Anova;75 mg
Venlafaxina Anova;75 mg
Venlafaxina Aurobindo;75 mg
Lopid 600;600 mg
Ozapim;100 mg
Deflazacorte Ciclum;30 mg
Deflazacorte Generis;30 mg
Deflazacorte GP;30 mg
Esomeprazol Azevedos;20 mg
Esomeprazol Daquimed;20 mg
Ezetimiba GP;10 mg
Fluconazol Sandoz;200 mg
Sinvastatina + Ezetimiba Tetrafarma;40 mg + 10 mg
Valaciclovir Ocram;500 mg
Ebastina Alter;20 mg
Ebastina Mylan;20 mg
Ebastina Vitória;20 mg
Tiorfan;100 mg
Naprosyn Ec;500 mg
Rasagilina Generis;1 mg
Zetovar;10 mg + 10 mg
Gabapentina Alter;300 mg
Gabapentina Alter;300 mg
Gabapentina Mylan;300 mg
Gabapentina Mylan;300 mg
Trinomia;100 mg + 40 mg + 2.5 mg
Gutron;2.5 mg
Movalis;15 mg
Engerix B;10 µg/0.5 ml
Hiperdipina;20 mg
Clembroxol;3 mg/ml + 0.002 mg/ml
Lixiana;30 mg
Lixiana;60 mg
Macropen;50 mg/ml
Candesartan TAD;4 mg
Tansulosina Baldacci 0,4 mg Cápsulas de libertação prolongada;0.4 mg
Atorvastatina Tavitan;10 mg
Omepra;20 mg
Edarbi;40 mg
Synjardy;12.5 mg + 1000 mg
Captopril Bluepharma;50 mg
Captopril Bluepharma;50 mg
Enoxaparina Rovi;80 mg/0.8 ml
Inhixa;80 mg/0.8 ml
Lovastatina Azevedos;40 mg
Amlodipina Vir;10 mg
Claritromicina Alter 250 mg Comprimidos Revestidos;250 mg
Claritromicina Basi;250 mg
Claritromicina Farmoz 250 mg Comprimidos Revestidos;250 mg
Claritromicina Labesfal 250 mg Comprimidos Revestidos;250 mg
Claritromicina Mylan;250 mg
Claritromicina Tetrafarma 250 mg Comprimidos revestidos;250 mg
Claritromicina ToLife 250 mg Comprimidos Revestidos;250 mg
Desmopressina Fohr;0.1 mg
Fluoxetina Mylan;20 mg
Noostan;1200 mg
Pregabalina Mylan;200 mg
Candesartan Ratiopharm;16 mg
Candesartan Sandoz;16 mg
Iperplasin;40 mg
Miflonide Breezhaler;400 µg
Rasagilina Sandoz;1 mg
Ziprasidona Aurovitas;20 mg
Actos;30 mg
Fentanilo Ardicat;25 µg/h
Fentanilo Zentiva;25 µg/h
Lescol XL;80 mg
Timolen Forte;5 mg/ml
Aciclovax;250 mg
Ácido alendrónico + Colecalciferol Pharmakern;70 mg + 2800 U.I.
Carzap Am;5 mg + 8 mg
Engerix B;10 µg/0.5 ml
Rabeprazol Generis;10 mg
Rabeprazol Sandoz;10 mg
Sinvastatina Bluepharma;40 mg
Candesartan Farmoz;32 mg
Fluoxetina Tuneluz;20 mg
Flutiform;50 µg/dose + 5 µg/dose
Fucicort;1 mg/g + 20 mg/g
Optruma;60 mg
Sebiprox;15 mg/g
Advantan;1 mg/ml
Neclav;2 mg
Pitavastatina Bluepharma;4 mg
Sertralina Tetrafarma 100 mg Comprimidos;100 mg
Ubenzima;50 mg
Zonisamida Mylan;100 mg
Candesartan + Hidroclorotiazida Aurovitas;32 mg + 25 mg
Naramig;2.5 mg
Quetiapina Vianex;25 mg
Zomig Rapimelt;2.5 mg
Aripiprazol Teva;15 mg
Paliperidona Alter;9 mg
Paliperidona Krka;9 mg
Paliperidona Sandoz;9 mg
Tiorfan Lactente;10 mg
Aratis Farbio;100 mg
Duloxetina Generis;60 mg
Losartan ToLife;100 mg
Perindopril + Indapamida Mylan;4 mg + 1.25 mg
Pravastatina Tetrafarma;20 mg
Bydureon;2 mg/0.85 ml
Spidifen cola-limão;600 mg
Zolnor;5 mg + 20 mg
Ciprofloxacina Krka;750 mg
Levetiracetam Vitória;100 mg/ml
Sanaprav;40 mg
Atorvastatina Alter;80 mg
Atorvastatina Aristo;80 mg
Atorvastatina Atorvan;80 mg
Atorvastatina Bluepharma;80 mg
Atorvastatina Farmoz;80 mg
Atorvastatina Ocram;80 mg
Atorvastatina Tecnigen;80 mg
Atorvastatina Tetrafarma;80 mg
Doprifane;1 mg
Fluvastatina Alter;40 mg
Fluvastatina Aurovitas;40 mg
Fluvastatina Bluepharma;40 mg
Fluvastatina Generis;40 mg
Fluvastatina Sandoz;40 mg
Levetiracetam Tirbas;1000 mg
Risperidona GP 1 mg Comprimidos;1 mg
Risperidona GP 1 mg Comprimidos;1 mg
Sinvastatina Anova;20 mg
Sinvastatina Basi;20 mg
Sinvastatina Basi;20 mg
Tamoxan;40 mg
Donepezilo Mylan;5 mg
Olanzapina Aurovitas;5 mg
Rosuvastatina Sandoz;20 mg
Dualgan;300 mg
Levofloxacina Farmoz 250 mg Comprimidos;250 mg
Levofloxacina Loxadin 250 mg Comprimidos;250 mg
Tansulosina Aristo;0.4 mg
Tansulosina Vitória 0,4 mg Cápsulas de Libertação Prolongada;0.4 mg
Zomig;2.5 mg
Ultra-Vinca;5 mg
Cefotaxima Labesfal 500 mg Pó e solvente para solução injectável IM/IV;500 mg/2 ml
Atorvastatina Atorvan;80 mg
Fycompa;0.5 mg/ml
Olmesartan medoxomilo + Hidroclorotiazida Mylan;40 mg + 25 mg
Pregabalina Sandoz GmbH;75 mg
Amlodipina + Telmisartan Generis;5 mg + 80 mg
Escitalopram Aurovitas;20 mg
Candesartan Ciclum;16 mg
Sinvastatina + Ezetimiba Mylan;10 mg + 10 mg
Sinvastatina + Ezetimiba ratiopharm;10 mg + 10 mg
Sinvastatina + Ezetimiba Sandoz;10 mg + 10 mg
Sinvastatina + Ezetimiba Teva;10 mg + 10 mg
Venlafaxina Anova;150 mg
Venlafaxina Anova;150 mg
Venlafaxina Aurobindo;150 mg
Esomeprazol Mylan;20 mg
Rabeprazol Ratiopharm;20 mg
Flutiform K-haler;50 µg/dose + 5 µg/dose
Ropinirol KrKa;4 mg
Ropinirol Teva;4 mg
Primidone Serb;250 mg
Utrogestan;100 mg
Valsartan Pentafarma;40 mg
Rabeprazol Krka;10 mg
Vipidia;6.25 mg
Atorvastatina Ratiopharm;40 mg
Pantoprazol Braiter;40 mg
Ramipril Daquimed;2.5 mg
Vimovo;500 mg + 20 mg
Alprazolam Ratiopharm 2 mg Comprimidos de libertação modificada;2 mg
Sinvastatina Wynn;40 mg
Bupropiom Generis;150 mg
Bupropiom Sandoz;150 mg
Cefotaxima Hikma;1000 mg/4 ml
Cefotaxima Hikma;1000 mg/4 ml
Pioglitazona Sarb;45 mg
Pioglitazona Tetrafarma;45 mg
Neupro;6 mg/24 h
Rosuvastatina Mylan;20 mg
Balfolic;400 µg
Cardipril;20 mg
Fluoxetina Generis;20 mg
Atorvastatina Generis Phar;40 mg
Atorvastatina Krka;40 mg
Fortrans;Associação
Ideos;1250 mg + 400 U.I.
Mirtazapina Almus;30 mg
Mirtazapina Farmoz 30 mg Comprimidos;30 mg
Mirtazapina ToLife 30 mg Comprimidos;30 mg
Olmesartan medoxomilo + Hidroclorotiazida Mylan;40 mg + 12.5 mg
Zolmitriptano Ciclum;5 mg
Capilarema;75 mg
Colroset;5 mg + 10 mg
Esomeprazol Alter Genéricos;40 mg
Sedoxil;1 mg
Veno V;300 mg
Dafalgan 1 g;1000 mg
Fentanilo Mylan;50 µg/h
Paroxetina GP;20 mg
Rasilez;150 mg
Rosuvastatina Bluepharma;10 mg
Zanoxina;20 mg
Duloxetina Pentafarma;60 mg
Duloxetina toLife;60 mg
Moxifloxacina Mylan;400 mg
Moxifloxacina Mylan;400 mg
Moxifloxacina Mylan;400 mg
Tobramicina Labesfal;100 mg/2 ml
Amlodipina + Telmisartan Krka;5 mg + 80 mg
Ropinirol Generis Phar;0.5 mg
Sibelium;10 mg
Sinvastatina + Ezetimiba GP;10 mg + 10 mg
Blocan;100 mg + 10 mg
Cipralex;20 mg/ml
Claritromicina Anova;500 mg
Claritromicina Cladia;500 mg
Clavamox DT;875 mg + 125 mg
Dyazide;25 mg + 50 mg
Lovenox;60 mg/0.6 ml
Omeprazol Mepraz 20 mg Cápsula gastrorresistente;20 mg
Pantoprazol Generis;40 mg
Quetiapina SR Zentiva;400 mg
Risedronato de sódio Germed;5 mg
Risedronato de sódio Mylan;5 mg
Zestril;20 mg
Epsicaprom 25;2500 mg/10 ml
Leponex;100 mg
Olmesartan medoxomilo Aurovitas;20 mg
Omeprazol Mylan;40 mg
Rasagilina Alras;1 mg
Sildenafil Tecnigen;50 mg
Topiramato Azevedos;200 mg
Turox;90 mg
Venlafaxina Anova;37.5 mg
Zonisamida Aristo;50 mg
Braltus;10 µg
Brintellix;5 mg
Gregal;10 µg
Finasterida Pharmacare;5 mg
Fluvoxamina Generis;100 mg
Implementor;50 mg
Sertralina J. Neves;100 mg
Sertralina Pharmakern 100 mg Comprimidos;100 mg
Rosuvastatina Bisten;5 mg
Dutasterida Zentiva;0.5 mg
Brisomax Diskus;100 µg/dose + 50 µg/dose
Maizar Diskus;100 µg/dose + 50 µg/dose
Seretaide Diskus;100 µg/dose + 50 µg/dose
Serkep;250 µg/dose + 25 µg/dose
Veraspir Diskus;100 µg/dose + 50 µg/dose
Lansoprazol Mylan;30 mg
Lansoprazol Teva;30 mg
Terbinafina Cinfa;250 mg
Omeprazol Ratiopharm;20 mg
Pregabalina Biofarmoz;150 mg
Sinvastatina + Ezetimiba GP;20 mg + 10 mg
Atorvastatina Parke-Davis;40 mg
Ropinirol Genedec;4 mg
Zarator;40 mg
Trazone AC;150 mg
Triticum AC;150 mg
Fycompa;4 mg
Fycompa;6 mg
Olmesartan medoxomilo + Hidroclorotiazida Alter;20 mg + 12.5 mg
Olmesartan medoxomilo + Hidroclorotiazida Alter;20 mg + 25 mg
Olmesartan medoxomilo + Hidroclorotiazida Atolme;20 mg + 12.5 mg
Olmesartan medoxomilo + Hidroclorotiazida Atolme;20 mg + 25 mg
Olmesartan medoxomilo Teva;20 mg
Asacol;40 mg/ml
Sinvastatina + Ezetimiba GP;40 mg + 10 mg
Paroxetina Genedec 20 mg Comprimidos;20 mg
Dutasterida + Tansulosina Ciclum;0.5 mg + 0.4 mg
Rosuvastatina Bisten;20 mg
Quetamed;400 mg
Rasagilina GP;1 mg
Sinpor;20 mg
Naltrexona Accord;50 mg
Ácido Alendrónico + Colecalciferol Zintem;70 mg + 5600 U.I.
Buprenorfina Ciclum;35 µg/h
Ropinirol KrKa;8 mg
Moxifloxacina Aristo;400 mg
Quetiapina Aurovitas;100 mg
Requip LP;8 mg
Ropinirol Generis;8 mg
Ropinirol Ratiopharm;8 mg
Evista;60 mg
Ropinirol Generis;8 mg
Zomig Rapimelt;5 mg
Zomig Rapimelt;5 mg
Atorvastatina Pharmakern;10 mg
Fosavance;70 mg + 5600 U.I.
Risperdal Consta;25 mg/2 ml
Fosavance;70 mg + 2800 U.I.
Zonegran;25 mg
Naramig;2.5 mg
Zalasta;10 mg
Etinilestradiol + Gestodeno Gestilla;0.02 mg + 0.075 mg
Fluticasona + Salmeterol Ciclum;125 µg/dose + 25 µg/dose
Ramipril Ratiopharm 10 mg Comprimidos;10 mg
Azzavix;1000 mg
Metilfenidato Ciclum;40 mg
Rubifen Retard;40 mg
Seretaide Inalador;50 µg/dose + 25 µg/dose
Travex;200 mg
Zovirax;80 mg/ml
Salflumix Easyhaler;250 µg/dose + 50 µg/dose
Bonalfa;4 µg/g
Metex;50 mg/ml
Victoza;6 mg/ml
Niogermos;80 mg/g
Olsar Plus;40 mg + 25 mg
Atozet;10 mg + 10 mg
Orvatez;10 mg + 10 mg
Esomeprazol Almus;20 mg
Pravastatina Aurovitas;20 mg
Pravastatina Pritanol 20 mg Comprimidos;20 mg
Duloxetina Mylan;60 mg
Flunarizina Farmoz;10 mg
Vasilium;10 mg
Zinasen;10 mg
Ezetimiba Strami;10 mg
Mirtazapina KRKA;30 mg
Syminall;5 mg
Olanzapina Aurovitas;7.5 mg
Adenuric;80 mg
Pravastatina Germed;40 mg
Simvasim 20;20 mg
Pitavastatina Billev;2 mg
Asmanex Twisthaler;400 µg/dose
Fluoxetina Azevedos;20 mg
Fluoxetina Ratiopharm;20 mg
Agomelatina Aristo;25 mg
Ciprofloxacina Aurobindo;500 mg
Paroxetina Generis;20 mg
Flexiban;10 mg
Olsar Plus;40 mg + 12.5 mg
Spiriva Respimat;2.5 µg/dose
Sporanox;100 mg
Semonic;50 mg
Esomeprazol Emozul;40 mg
Bupropiom ratiopharm;300 mg
Edarclor;40 mg + 12.5 mg
Engerix B;20 µg/1 ml
Kelatine;300 mg
Sildenafil Aurovitas;50 mg
Isotretinoína Isdin;20 mg
Minirin 0,1 mg;0.1 mg
Pantoprazol Almus;40 mg
Rosuvastatina Ciclum;10 mg
Rosuvastatina Pentafarma;10 mg
Dienogest + Etinilestradiol Aurovitas;2 mg + 0.03 mg
Fycompa;8 mg
Jaba B12;20 mg/2 ml
Venlafaxina Anova;37.5 mg
Striverdi Respimat;2.5 µg/dose
Dermestril 50;50 µg/24 h
Esomeprazol Basi;20 mg
Tamoxifeno Farmoz 20 mg Comprimidos;20 mg
Tamoxifeno Generis 20 mg Comprimidos;20 mg
Tamoxifeno Tamoxan;20 mg
Omeprazol Vir;20 mg
Brisovent Diskus;500 µg/dose
Flixotaide Diskus;500 µg/dose
Augmentin ES;600 mg/5 ml + 42.9 mg/5 ml
Clavamox ES;600 mg/5 ml + 42.9 mg/5 ml
Proclor 40 mg cápsulas duras gastrorresistentes;40 mg
Sinvastatina Germed;40 mg
Rantudil;60 mg
Rasagilina Alras;1 mg
Rasagilina Alter;1 mg
Rasagilina Krka;1 mg
Rasagilina Tolife;1 mg
Celecoxib Mylan;200 mg
Augmentin Duo, comprimidos 875/125 mg;875 mg + 125 mg
Brisovent Inalador;125 µg/dose
Candesartan + Hidroclorotiazida Generis;32 mg + 25 mg
Ivabradina Zentiva;5 mg
Zofenil;60 mg
Zopranol;60 mg
Hermix-Sofex;200 mg
Floxapen;500 mg
Floxapen;500 mg
Fultium-D3;20000 U.I.
Ramipril Generis;10 mg
Spasmomen;40 mg
Tramal retard;200 mg
Clarelux;0.5 mg/g
Losartan Atral;100 mg
Olmesartan medoxomilo + Hidroclorotiazida ratiopharm;20 mg + 25 mg
Peroxiben;100 mg/g
Zyprexa;5 mg
Asfor;6 mg
Blopress;16 mg
Deflazacorte Cinfa;6 mg
Rosilan;6 mg
Zolmitriptano Ciclum;5 mg
Captopril Almus;50 mg
Captopril Aristo 50 mg Comprimidos;50 mg
Captopril Aristo 50 mg Comprimidos;50 mg
Captopril Convertal 50 mg Comprimidos;50 mg
Captopril Farmoz 50 mg Comprimidos;50 mg
Captopril GP 50 mg Comprimidos;50 mg
Fucidine H;10 mg/g + 20 mg/g
